order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
46875,1284,28,Chandigarh,Evening,Weekend,North Indian,Snacks,Budget,542,No,60,12,5,Yes,Celebrating,Medium,Friends,No
46876,1532,39,Mumbai,Afternoon,Weekday,North Indian,Lunch,Budget,258,Yes,64,14,4,No,Celebrating,High,Partner,No
46877,2247,19,Delhi,Night,Weekday,Biryani,Breakfast,Budget,171,No,68,8,5,Yes,Celebrating,High,Friends,Yes
46878,1020,23,Hyderabad,Afternoon,Weekday,North Indian,Breakfast,Budget,791,No,82,13,2,Yes,Lazy,High,Alone,No
46879,3062,42,Bangalore,Evening,Weekday,South Indian,Breakfast,Mid-range,358,No,82,11,4,Yes,Happy,High,Alone,Yes
46880,2026,41,Delhi,Night,Weekday,Fast Food,Dinner,Premium,260,No,37,2,5,Yes,Celebrating,Low,Alone,No
46881,3591,41,Mumbai,Evening,Weekend,Chinese,Snacks,Mid-range,725,No,91,3,5,No,Happy,High,Partner,No
46882,1541,33,Pune,Night,Weekend,Desserts,Dinner,Budget,281,Yes,27,4,5,No,Happy,High,Partner,No
46883,2134,21,Delhi,Evening,Weekday,Desserts,Breakfast,Budget,650,Yes,29,12,3,Yes,Lazy,Low,Alone,No
46884,4829,41,Pune,Evening,Weekend,Chinese,Dinner,Mid-range,318,Yes,56,6,3,Yes,Lazy,Medium,Family,Yes
46885,3515,33,Chandigarh,Afternoon,Weekend,Fast Food,Breakfast,Budget,529,Yes,30,10,5,Yes,Celebrating,High,Family,Yes
46886,3149,20,Mumbai,Evening,Weekday,North Indian,Breakfast,Mid-range,663,Yes,28,4,5,No,Celebrating,Low,Friends,Yes
46887,3736,24,Mumbai,Afternoon,Weekday,North Indian,Breakfast,Budget,681,No,93,10,4,Yes,Lazy,High,Family,No
46888,1804,18,Pune,Morning,Weekend,Desserts,Snacks,Premium,250,No,82,12,5,Yes,Happy,High,Friends,No
46889,2287,40,Bangalore,Afternoon,Weekend,North Indian,Breakfast,Budget,714,No,63,4,5,No,Happy,Medium,Family,No
46890,2742,36,Delhi,Afternoon,Weekend,South Indian,Breakfast,Premium,640,Yes,70,2,5,No,Stressed,High,Friends,No
46891,4000,18,Hyderabad,Night,Weekend,Desserts,Snacks,Mid-range,278,Yes,67,8,3,Yes,Lazy,Low,Partner,No
46892,2043,31,Delhi,Night,Weekend,Desserts,Snacks,Mid-range,134,Yes,39,11,5,Yes,Celebrating,Low,Family,Yes
46893,1669,22,Delhi,Evening,Weekend,Biryani,Snacks,Premium,851,No,72,8,5,No,Happy,Low,Alone,Yes
46894,4872,43,Mumbai,Night,Weekend,Fast Food,Lunch,Budget,520,Yes,27,9,5,Yes,Happy,Medium,Friends,Yes
46895,2315,37,Hyderabad,Afternoon,Weekend,Desserts,Snacks,Mid-range,805,No,51,6,4,No,Lazy,Low,Alone,No
46896,3646,18,Chandigarh,Morning,Weekday,North Indian,Dinner,Budget,380,Yes,31,14,4,Yes,Celebrating,Medium,Partner,No
46897,2531,43,Hyderabad,Night,Weekend,South Indian,Dinner,Premium,588,Yes,78,11,3,No,Stressed,Low,Family,Yes
46898,3632,34,Chandigarh,Night,Weekday,South Indian,Breakfast,Mid-range,212,No,83,14,2,No,Lazy,High,Alone,Yes
46899,3363,37,Delhi,Evening,Weekday,Fast Food,Breakfast,Mid-range,827,Yes,71,8,3,No,Lazy,Low,Friends,Yes
46900,4164,22,Bangalore,Afternoon,Weekday,Fast Food,Lunch,Mid-range,142,Yes,71,9,2,No,Stressed,High,Partner,Yes
46901,2666,20,Mumbai,Night,Weekday,Fast Food,Breakfast,Mid-range,223,No,88,2,3,No,Stressed,Low,Partner,No
46902,4178,22,Chandigarh,Morning,Weekday,Chinese,Dinner,Mid-range,394,No,21,7,3,Yes,Stressed,Medium,Partner,Yes
46903,4118,31,Hyderabad,Night,Weekday,Biryani,Snacks,Premium,270,No,35,3,4,Yes,Stressed,Medium,Partner,Yes
46904,3065,25,Delhi,Night,Weekend,Desserts,Breakfast,Mid-range,387,No,49,8,5,Yes,Celebrating,Medium,Friends,No
46905,1350,19,Bangalore,Afternoon,Weekend,Biryani,Dinner,Budget,726,No,33,12,4,No,Happy,Medium,Partner,Yes
46906,3596,28,Hyderabad,Evening,Weekend,Chinese,Lunch,Mid-range,973,Yes,70,13,2,Yes,Stressed,Low,Alone,No
46907,2042,27,Chandigarh,Evening,Weekend,Fast Food,Lunch,Budget,197,No,48,3,5,No,Celebrating,Low,Partner,Yes
46908,1601,35,Mumbai,Morning,Weekend,Chinese,Breakfast,Mid-range,212,No,26,10,4,Yes,Lazy,Medium,Friends,No
46909,4862,21,Mumbai,Evening,Weekend,Chinese,Dinner,Premium,478,No,50,11,4,No,Lazy,High,Family,Yes
46910,1701,44,Hyderabad,Evening,Weekday,Chinese,Dinner,Budget,783,Yes,34,14,2,Yes,Stressed,Medium,Family,No
46911,4638,20,Pune,Evening,Weekend,Fast Food,Lunch,Mid-range,800,Yes,75,8,3,Yes,Stressed,Low,Friends,Yes
46912,3934,32,Mumbai,Morning,Weekday,Biryani,Breakfast,Mid-range,393,No,49,6,3,Yes,Stressed,Low,Alone,Yes
46913,2796,25,Hyderabad,Night,Weekday,Desserts,Lunch,Premium,670,Yes,87,1,5,No,Lazy,Medium,Friends,Yes
46914,3504,24,Chandigarh,Morning,Weekend,North Indian,Lunch,Premium,151,No,72,7,5,Yes,Lazy,Medium,Friends,Yes
46915,1996,41,Hyderabad,Night,Weekday,North Indian,Breakfast,Budget,169,Yes,75,10,3,Yes,Stressed,Medium,Family,No
46916,4181,26,Pune,Morning,Weekday,Chinese,Lunch,Premium,921,Yes,27,7,4,Yes,Stressed,Medium,Friends,Yes
46917,1721,38,Pune,Night,Weekday,North Indian,Dinner,Mid-range,709,No,55,1,4,Yes,Lazy,High,Alone,No
46918,3618,23,Hyderabad,Night,Weekend,Biryani,Lunch,Budget,305,No,23,12,3,Yes,Stressed,High,Alone,No
46919,1944,44,Mumbai,Night,Weekend,Chinese,Lunch,Premium,703,No,90,14,5,No,Happy,Medium,Partner,No
46920,4463,38,Bangalore,Night,Weekday,South Indian,Breakfast,Premium,778,No,92,4,5,Yes,Celebrating,Medium,Family,No
46921,3303,38,Delhi,Afternoon,Weekday,Fast Food,Lunch,Premium,825,No,47,2,5,Yes,Stressed,Low,Friends,No
46922,4072,19,Hyderabad,Morning,Weekend,North Indian,Snacks,Budget,646,No,89,6,3,Yes,Lazy,Low,Alone,Yes
46923,2269,24,Mumbai,Night,Weekend,Chinese,Lunch,Budget,977,No,22,1,5,No,Celebrating,Low,Alone,No
46924,1440,37,Bangalore,Morning,Weekday,South Indian,Dinner,Premium,997,Yes,42,11,4,Yes,Lazy,High,Friends,No
46925,2730,44,Hyderabad,Morning,Weekday,Desserts,Dinner,Budget,813,Yes,28,9,3,No,Stressed,Medium,Family,No
46926,1509,44,Hyderabad,Afternoon,Weekday,Desserts,Breakfast,Budget,715,Yes,55,5,4,No,Lazy,Low,Partner,No
46927,2656,39,Hyderabad,Night,Weekend,Chinese,Breakfast,Mid-range,875,Yes,27,13,3,Yes,Stressed,Medium,Family,No
46928,4953,19,Mumbai,Afternoon,Weekend,South Indian,Dinner,Mid-range,584,No,59,11,5,No,Happy,Low,Friends,No
46929,1418,42,Bangalore,Afternoon,Weekend,Desserts,Dinner,Budget,923,No,83,11,2,Yes,Lazy,Medium,Friends,Yes
46930,4703,41,Mumbai,Evening,Weekend,Fast Food,Dinner,Mid-range,699,Yes,96,14,3,Yes,Lazy,Low,Partner,No
46931,1388,19,Chandigarh,Afternoon,Weekday,Chinese,Dinner,Premium,581,Yes,95,7,4,Yes,Stressed,Low,Alone,No
46932,2864,29,Hyderabad,Night,Weekend,Chinese,Breakfast,Mid-range,358,No,97,5,3,No,Stressed,High,Partner,Yes
46933,1445,39,Mumbai,Evening,Weekend,Fast Food,Dinner,Budget,209,No,69,5,5,No,Happy,High,Partner,Yes
46934,3987,19,Hyderabad,Morning,Weekday,South Indian,Breakfast,Premium,251,No,49,4,4,No,Lazy,High,Alone,Yes
46935,2702,43,Mumbai,Morning,Weekend,South Indian,Snacks,Mid-range,820,No,56,1,4,No,Stressed,High,Family,No
46936,3532,42,Pune,Morning,Weekend,North Indian,Breakfast,Premium,523,No,94,2,5,Yes,Happy,High,Friends,No
46937,3642,19,Chandigarh,Night,Weekend,South Indian,Lunch,Premium,810,Yes,71,7,5,Yes,Lazy,High,Partner,No
46938,4336,34,Pune,Morning,Weekday,Desserts,Lunch,Mid-range,514,Yes,33,8,5,No,Celebrating,Medium,Family,Yes
46939,3287,27,Mumbai,Morning,Weekday,Desserts,Lunch,Premium,978,No,46,10,4,No,Lazy,Medium,Alone,Yes
46940,2172,44,Chandigarh,Night,Weekday,South Indian,Snacks,Mid-range,665,Yes,34,12,3,Yes,Lazy,Low,Family,No
46941,1955,18,Bangalore,Evening,Weekday,South Indian,Breakfast,Budget,277,Yes,27,7,3,No,Lazy,Medium,Friends,Yes
46942,4060,44,Mumbai,Evening,Weekday,Fast Food,Breakfast,Mid-range,321,No,69,2,5,No,Celebrating,Low,Partner,Yes
46943,1799,30,Bangalore,Afternoon,Weekday,Fast Food,Breakfast,Budget,324,Yes,34,5,2,No,Stressed,High,Partner,Yes
46944,3059,23,Pune,Night,Weekday,North Indian,Dinner,Premium,257,No,65,12,3,Yes,Stressed,Low,Friends,No
46945,2134,28,Delhi,Night,Weekday,South Indian,Snacks,Premium,191,Yes,31,4,4,Yes,Stressed,High,Family,No
46946,2646,21,Bangalore,Night,Weekend,Desserts,Snacks,Mid-range,975,No,45,5,5,No,Happy,Medium,Alone,No
46947,1763,27,Bangalore,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,760,Yes,52,11,3,Yes,Lazy,Medium,Partner,No
46948,3252,27,Mumbai,Evening,Weekday,Biryani,Snacks,Premium,177,Yes,30,11,5,Yes,Celebrating,High,Alone,No
46949,3623,18,Delhi,Afternoon,Weekend,North Indian,Lunch,Mid-range,304,Yes,96,7,5,Yes,Happy,High,Partner,Yes
46950,4366,35,Chandigarh,Night,Weekend,Desserts,Lunch,Premium,298,Yes,24,9,4,Yes,Lazy,Low,Partner,Yes
46951,2153,21,Pune,Morning,Weekday,South Indian,Dinner,Premium,521,Yes,33,3,5,Yes,Lazy,Low,Partner,Yes
46952,4132,43,Delhi,Afternoon,Weekend,Desserts,Lunch,Premium,498,No,63,3,5,Yes,Happy,High,Partner,No
46953,2044,23,Hyderabad,Afternoon,Weekday,Chinese,Snacks,Premium,985,Yes,30,6,5,Yes,Happy,High,Family,No
46954,3785,43,Bangalore,Morning,Weekday,Desserts,Breakfast,Premium,209,No,93,8,5,No,Lazy,High,Partner,No
46955,3494,18,Delhi,Morning,Weekday,Desserts,Lunch,Mid-range,533,No,54,12,3,No,Lazy,High,Partner,No
46956,2314,30,Chandigarh,Morning,Weekend,Chinese,Dinner,Premium,561,Yes,25,2,5,Yes,Happy,Low,Family,Yes
46957,4445,41,Pune,Night,Weekend,Fast Food,Dinner,Mid-range,632,Yes,55,12,2,No,Stressed,Medium,Partner,Yes
46958,1405,25,Delhi,Evening,Weekday,North Indian,Lunch,Mid-range,286,Yes,59,13,4,Yes,Celebrating,High,Partner,Yes
46959,2679,33,Mumbai,Evening,Weekend,Desserts,Breakfast,Budget,875,No,57,11,4,No,Celebrating,Medium,Partner,Yes
46960,2353,34,Hyderabad,Afternoon,Weekend,Fast Food,Dinner,Premium,454,Yes,71,14,4,No,Lazy,Low,Alone,Yes
46961,2922,19,Pune,Evening,Weekday,South Indian,Lunch,Budget,639,No,88,9,4,No,Lazy,High,Family,No
46962,2736,27,Pune,Afternoon,Weekday,South Indian,Dinner,Premium,272,Yes,73,5,5,Yes,Celebrating,Medium,Partner,No
46963,3264,18,Hyderabad,Afternoon,Weekend,Biryani,Lunch,Premium,478,No,68,7,4,No,Stressed,Low,Alone,Yes
46964,4963,27,Pune,Afternoon,Weekday,Fast Food,Dinner,Premium,235,No,93,10,4,No,Stressed,Medium,Friends,No
46965,4930,32,Chandigarh,Evening,Weekend,Desserts,Snacks,Budget,806,Yes,75,13,2,Yes,Stressed,High,Partner,Yes
46966,4291,28,Pune,Evening,Weekend,Chinese,Snacks,Mid-range,198,Yes,77,1,5,No,Celebrating,High,Partner,Yes
46967,4860,31,Mumbai,Evening,Weekend,Desserts,Dinner,Mid-range,262,No,86,9,3,Yes,Lazy,Low,Alone,No
46968,4723,28,Chandigarh,Morning,Weekday,South Indian,Snacks,Mid-range,174,No,75,6,5,No,Celebrating,Low,Family,No
46969,4310,38,Bangalore,Evening,Weekend,Fast Food,Lunch,Budget,137,Yes,56,14,2,No,Stressed,Medium,Family,Yes
46970,2592,44,Chandigarh,Morning,Weekend,North Indian,Lunch,Premium,690,Yes,99,8,5,Yes,Happy,Low,Friends,No
46971,4368,23,Hyderabad,Morning,Weekday,South Indian,Snacks,Budget,875,No,47,6,5,Yes,Happy,Low,Alone,Yes
46972,2947,32,Mumbai,Evening,Weekday,Chinese,Lunch,Mid-range,296,No,67,14,5,No,Celebrating,Low,Friends,No
46973,3470,43,Hyderabad,Night,Weekday,South Indian,Lunch,Premium,314,Yes,69,2,4,No,Lazy,Medium,Family,Yes
46974,3643,44,Mumbai,Morning,Weekend,Biryani,Snacks,Mid-range,519,No,65,14,5,No,Happy,Medium,Friends,Yes
46975,1413,32,Chandigarh,Afternoon,Weekday,South Indian,Dinner,Premium,162,No,50,12,5,Yes,Celebrating,Medium,Family,Yes
46976,2569,42,Mumbai,Afternoon,Weekend,Chinese,Lunch,Premium,517,Yes,43,3,4,Yes,Stressed,Medium,Partner,Yes
46977,3013,37,Hyderabad,Evening,Weekend,Desserts,Breakfast,Budget,488,Yes,91,13,5,Yes,Happy,High,Partner,No
46978,4331,28,Delhi,Evening,Weekday,North Indian,Dinner,Budget,289,No,89,11,4,No,Celebrating,Low,Alone,Yes
46979,1058,35,Mumbai,Evening,Weekday,Desserts,Breakfast,Premium,418,Yes,47,12,4,No,Lazy,Medium,Partner,No
46980,2370,44,Chandigarh,Night,Weekend,Desserts,Breakfast,Mid-range,243,Yes,98,2,3,Yes,Stressed,Medium,Alone,Yes
46981,1063,37,Pune,Morning,Weekday,Biryani,Dinner,Mid-range,495,Yes,42,4,5,No,Happy,Low,Family,Yes
46982,1063,39,Mumbai,Morning,Weekday,North Indian,Snacks,Premium,172,No,46,3,5,Yes,Celebrating,Medium,Friends,Yes
46983,2706,30,Mumbai,Afternoon,Weekday,Biryani,Snacks,Budget,588,Yes,97,2,3,Yes,Stressed,Low,Alone,Yes
46984,1453,31,Mumbai,Night,Weekday,North Indian,Lunch,Mid-range,491,No,55,1,3,Yes,Lazy,High,Partner,Yes
46985,2099,44,Bangalore,Afternoon,Weekday,Chinese,Dinner,Budget,391,No,54,7,3,Yes,Stressed,Low,Family,No
46986,2600,27,Chandigarh,Evening,Weekday,North Indian,Breakfast,Budget,451,No,27,4,3,Yes,Lazy,Low,Partner,No
46987,3691,34,Chandigarh,Afternoon,Weekend,Desserts,Breakfast,Mid-range,366,No,85,11,3,Yes,Lazy,Low,Partner,No
46988,1728,40,Bangalore,Night,Weekend,Chinese,Dinner,Mid-range,173,No,64,5,5,Yes,Celebrating,High,Partner,Yes
46989,3068,21,Mumbai,Morning,Weekend,South Indian,Breakfast,Premium,137,Yes,45,1,5,No,Lazy,Medium,Friends,No
46990,4518,29,Delhi,Night,Weekend,South Indian,Snacks,Budget,453,Yes,70,10,3,No,Stressed,Medium,Partner,No
46991,2144,44,Delhi,Morning,Weekend,North Indian,Snacks,Mid-range,250,Yes,87,8,5,Yes,Happy,High,Alone,Yes
46992,2033,36,Pune,Night,Weekday,Chinese,Snacks,Mid-range,937,Yes,88,5,3,No,Stressed,Low,Partner,Yes
46993,2019,38,Hyderabad,Morning,Weekday,Biryani,Lunch,Mid-range,120,No,65,14,3,Yes,Lazy,Medium,Partner,No
46994,4062,43,Pune,Morning,Weekday,Biryani,Snacks,Budget,732,Yes,22,7,3,Yes,Lazy,Medium,Family,Yes
46995,4363,40,Pune,Night,Weekday,Desserts,Lunch,Premium,486,Yes,51,1,4,Yes,Stressed,Medium,Family,Yes
46996,1771,33,Bangalore,Afternoon,Weekend,Chinese,Breakfast,Mid-range,222,No,68,9,3,No,Lazy,Medium,Partner,Yes
46997,2450,44,Delhi,Afternoon,Weekend,Chinese,Dinner,Budget,852,No,28,2,3,Yes,Lazy,Medium,Friends,No
46998,3940,25,Hyderabad,Night,Weekday,South Indian,Dinner,Budget,872,Yes,97,13,4,Yes,Celebrating,Low,Alone,Yes
46999,3706,36,Chandigarh,Night,Weekday,South Indian,Dinner,Premium,580,Yes,47,11,4,Yes,Lazy,Medium,Alone,No
47000,4062,44,Pune,Afternoon,Weekday,North Indian,Lunch,Premium,973,No,55,10,5,No,Celebrating,Low,Partner,Yes
47001,2536,27,Chandigarh,Evening,Weekday,Desserts,Lunch,Mid-range,138,Yes,89,8,3,No,Lazy,Low,Family,No
47002,4296,43,Hyderabad,Evening,Weekend,Desserts,Breakfast,Budget,688,Yes,28,9,4,No,Celebrating,High,Friends,Yes
47003,3671,37,Hyderabad,Night,Weekend,Desserts,Snacks,Budget,407,Yes,73,2,5,No,Celebrating,High,Family,No
47004,3009,24,Pune,Morning,Weekend,Biryani,Lunch,Mid-range,544,Yes,92,12,5,Yes,Celebrating,Low,Partner,No
47005,3959,29,Delhi,Night,Weekday,Biryani,Dinner,Budget,972,No,30,3,3,No,Stressed,High,Alone,Yes
47006,3612,33,Bangalore,Afternoon,Weekend,Chinese,Snacks,Mid-range,309,No,25,10,3,No,Stressed,High,Friends,No
47007,1965,19,Hyderabad,Night,Weekend,Biryani,Dinner,Budget,123,No,58,12,4,Yes,Celebrating,Medium,Alone,Yes
47008,2879,24,Bangalore,Afternoon,Weekday,Chinese,Lunch,Budget,636,Yes,43,3,5,Yes,Happy,Medium,Friends,Yes
47009,3929,27,Delhi,Evening,Weekday,Chinese,Breakfast,Mid-range,144,Yes,90,5,5,Yes,Celebrating,Low,Alone,No
47010,1609,33,Bangalore,Night,Weekend,North Indian,Lunch,Mid-range,249,Yes,58,1,3,Yes,Stressed,Low,Partner,Yes
47011,3242,24,Hyderabad,Morning,Weekday,South Indian,Dinner,Mid-range,144,No,31,9,5,No,Celebrating,Low,Friends,No
47012,1213,21,Chandigarh,Evening,Weekend,Chinese,Lunch,Mid-range,395,Yes,66,12,5,Yes,Happy,Low,Friends,Yes
47013,2800,43,Delhi,Afternoon,Weekday,South Indian,Snacks,Premium,980,Yes,75,11,3,No,Stressed,Medium,Partner,Yes
47014,3976,41,Pune,Afternoon,Weekend,Biryani,Dinner,Mid-range,499,Yes,33,13,5,No,Happy,Medium,Friends,No
47015,3308,40,Chandigarh,Night,Weekday,South Indian,Snacks,Premium,258,Yes,42,4,5,Yes,Lazy,High,Family,No
47016,3172,20,Hyderabad,Evening,Weekday,Fast Food,Dinner,Mid-range,595,No,96,3,3,Yes,Stressed,High,Friends,Yes
47017,1254,28,Pune,Morning,Weekend,Chinese,Lunch,Mid-range,800,No,97,5,5,Yes,Celebrating,Low,Friends,No
47018,1441,33,Chandigarh,Night,Weekday,Chinese,Breakfast,Mid-range,259,Yes,77,7,5,No,Celebrating,Low,Partner,No
47019,1441,25,Chandigarh,Night,Weekend,North Indian,Dinner,Premium,303,No,34,14,5,Yes,Happy,Medium,Alone,No
47020,3716,36,Bangalore,Night,Weekend,Fast Food,Dinner,Premium,373,Yes,24,7,5,Yes,Stressed,Medium,Partner,No
47021,1333,34,Delhi,Evening,Weekday,Biryani,Dinner,Mid-range,281,No,31,10,5,Yes,Happy,Medium,Family,No
47022,4230,22,Mumbai,Afternoon,Weekend,Chinese,Dinner,Premium,384,No,86,1,5,Yes,Celebrating,High,Family,Yes
47023,2111,44,Chandigarh,Afternoon,Weekday,Chinese,Lunch,Mid-range,423,No,97,6,5,No,Happy,Low,Partner,Yes
47024,3564,41,Pune,Evening,Weekend,North Indian,Dinner,Premium,923,No,37,5,5,No,Celebrating,Low,Alone,Yes
47025,2791,28,Chandigarh,Evening,Weekday,Chinese,Snacks,Budget,362,Yes,40,14,4,No,Celebrating,High,Partner,No
47026,1580,37,Mumbai,Morning,Weekend,North Indian,Dinner,Mid-range,105,Yes,23,6,5,No,Celebrating,High,Friends,No
47027,1105,24,Mumbai,Afternoon,Weekday,Chinese,Breakfast,Mid-range,253,Yes,88,3,5,Yes,Celebrating,High,Partner,Yes
47028,4690,32,Pune,Night,Weekend,North Indian,Lunch,Budget,476,No,91,7,3,Yes,Stressed,High,Alone,Yes
47029,1085,34,Pune,Morning,Weekend,Chinese,Lunch,Premium,962,Yes,69,7,5,No,Lazy,Medium,Partner,No
47030,2922,42,Mumbai,Afternoon,Weekend,North Indian,Snacks,Budget,316,No,61,4,3,No,Lazy,High,Friends,Yes
47031,1309,33,Pune,Afternoon,Weekday,Fast Food,Dinner,Premium,835,Yes,29,7,5,Yes,Happy,Low,Alone,No
47032,1083,28,Pune,Evening,Weekday,North Indian,Lunch,Mid-range,500,No,84,1,4,No,Stressed,Medium,Friends,No
47033,4590,42,Hyderabad,Morning,Weekday,Desserts,Lunch,Mid-range,668,Yes,23,2,5,Yes,Happy,Low,Partner,Yes
47034,3848,21,Delhi,Morning,Weekday,Desserts,Breakfast,Mid-range,827,No,76,4,5,Yes,Celebrating,Medium,Alone,No
47035,2335,43,Mumbai,Night,Weekday,Desserts,Snacks,Mid-range,928,No,38,4,5,No,Celebrating,Medium,Alone,No
47036,4294,37,Bangalore,Evening,Weekday,South Indian,Dinner,Premium,414,Yes,84,2,5,Yes,Lazy,High,Family,No
47037,3811,40,Mumbai,Morning,Weekend,South Indian,Breakfast,Mid-range,501,Yes,88,10,5,No,Happy,Low,Family,Yes
47038,2585,41,Pune,Evening,Weekday,North Indian,Breakfast,Mid-range,840,Yes,44,10,5,No,Happy,Low,Partner,Yes
47039,2954,33,Mumbai,Evening,Weekday,Biryani,Breakfast,Premium,807,Yes,55,13,5,No,Happy,Low,Friends,Yes
47040,1946,19,Hyderabad,Afternoon,Weekend,Biryani,Dinner,Budget,129,No,29,8,2,Yes,Lazy,Low,Partner,Yes
47041,3618,44,Bangalore,Morning,Weekday,Desserts,Dinner,Mid-range,950,No,53,2,5,Yes,Happy,Medium,Family,No
47042,3792,32,Mumbai,Afternoon,Weekend,Desserts,Dinner,Mid-range,595,Yes,62,13,3,No,Lazy,High,Partner,No
47043,3622,38,Bangalore,Evening,Weekday,Chinese,Dinner,Premium,791,No,66,6,5,No,Happy,Low,Friends,Yes
47044,4595,24,Hyderabad,Afternoon,Weekday,Chinese,Breakfast,Budget,248,No,82,2,5,No,Celebrating,Low,Alone,Yes
47045,4734,29,Bangalore,Night,Weekend,Desserts,Lunch,Premium,896,Yes,36,7,5,Yes,Stressed,Low,Partner,No
47046,1492,38,Pune,Afternoon,Weekday,Chinese,Snacks,Premium,219,Yes,94,2,4,No,Stressed,High,Partner,Yes
47047,2782,25,Bangalore,Evening,Weekday,Desserts,Breakfast,Mid-range,402,No,44,7,5,No,Celebrating,High,Alone,Yes
47048,3821,41,Chandigarh,Night,Weekend,Desserts,Breakfast,Premium,740,No,23,1,5,Yes,Lazy,Medium,Friends,Yes
47049,1568,26,Hyderabad,Morning,Weekend,South Indian,Snacks,Mid-range,798,Yes,88,11,4,No,Happy,Low,Alone,Yes
47050,2208,18,Hyderabad,Night,Weekday,Desserts,Lunch,Budget,623,Yes,86,12,4,Yes,Happy,Low,Alone,Yes
47051,2426,29,Bangalore,Night,Weekday,Fast Food,Dinner,Budget,761,No,49,2,5,No,Celebrating,High,Alone,No
47052,3986,23,Mumbai,Night,Weekend,Biryani,Snacks,Budget,995,No,84,6,4,No,Lazy,High,Family,No
47053,4580,19,Mumbai,Morning,Weekday,Chinese,Dinner,Budget,338,Yes,92,6,5,Yes,Happy,High,Alone,Yes
47054,3493,28,Mumbai,Night,Weekday,Desserts,Dinner,Premium,883,Yes,98,8,5,Yes,Celebrating,Low,Alone,No
47055,3078,39,Bangalore,Night,Weekend,Chinese,Snacks,Mid-range,332,Yes,85,5,5,Yes,Celebrating,High,Friends,Yes
47056,3704,39,Mumbai,Night,Weekday,Desserts,Breakfast,Mid-range,515,Yes,89,3,3,No,Stressed,High,Partner,Yes
47057,3935,33,Bangalore,Afternoon,Weekend,South Indian,Lunch,Budget,740,No,65,6,5,No,Celebrating,Medium,Alone,No
47058,3292,27,Hyderabad,Night,Weekend,Biryani,Breakfast,Premium,796,Yes,21,5,4,Yes,Stressed,Medium,Partner,Yes
47059,3128,18,Bangalore,Night,Weekday,Chinese,Lunch,Mid-range,303,Yes,30,1,3,Yes,Stressed,High,Alone,No
47060,3952,34,Chandigarh,Morning,Weekday,Biryani,Lunch,Premium,770,No,37,12,5,No,Celebrating,Low,Friends,Yes
47061,4948,25,Chandigarh,Evening,Weekend,Biryani,Breakfast,Mid-range,734,Yes,92,4,5,No,Happy,Low,Friends,Yes
47062,4823,34,Pune,Afternoon,Weekend,Biryani,Dinner,Mid-range,898,Yes,63,12,2,No,Stressed,Low,Partner,No
47063,2507,31,Pune,Afternoon,Weekend,South Indian,Breakfast,Mid-range,646,No,37,3,3,No,Stressed,High,Friends,No
47064,4245,38,Mumbai,Morning,Weekday,South Indian,Dinner,Premium,747,No,31,12,4,No,Lazy,Low,Alone,No
47065,3056,31,Hyderabad,Night,Weekday,North Indian,Lunch,Mid-range,510,Yes,59,1,3,Yes,Lazy,Low,Partner,Yes
47066,2041,34,Hyderabad,Evening,Weekday,Desserts,Dinner,Budget,707,No,51,2,5,No,Celebrating,Medium,Friends,Yes
47067,1880,35,Bangalore,Evening,Weekend,Fast Food,Lunch,Mid-range,781,Yes,76,8,2,No,Stressed,Medium,Alone,Yes
47068,2460,35,Chandigarh,Afternoon,Weekend,Biryani,Lunch,Premium,612,Yes,72,2,5,No,Happy,High,Friends,Yes
47069,2231,31,Chandigarh,Afternoon,Weekend,Fast Food,Snacks,Budget,237,No,46,6,3,Yes,Stressed,High,Friends,No
47070,3749,32,Chandigarh,Night,Weekend,South Indian,Dinner,Mid-range,628,No,56,12,3,Yes,Stressed,High,Partner,No
47071,3432,39,Pune,Evening,Weekend,South Indian,Breakfast,Mid-range,304,No,59,6,5,Yes,Celebrating,Low,Alone,No
47072,2220,43,Pune,Night,Weekend,Desserts,Breakfast,Mid-range,259,Yes,56,4,3,No,Stressed,Medium,Partner,Yes
47073,1252,40,Mumbai,Morning,Weekday,North Indian,Dinner,Budget,921,Yes,73,8,3,No,Stressed,Medium,Partner,No
47074,2860,37,Delhi,Morning,Weekday,Fast Food,Lunch,Premium,664,Yes,33,8,4,Yes,Lazy,Medium,Friends,Yes
47075,3882,29,Delhi,Morning,Weekend,South Indian,Snacks,Premium,115,No,21,14,5,No,Celebrating,Low,Family,No
47076,1837,33,Bangalore,Night,Weekday,Desserts,Dinner,Premium,945,No,58,2,5,No,Celebrating,Medium,Family,No
47077,2229,31,Hyderabad,Evening,Weekend,Biryani,Breakfast,Mid-range,961,No,29,14,5,Yes,Happy,High,Partner,No
47078,1760,43,Hyderabad,Morning,Weekday,South Indian,Breakfast,Premium,348,Yes,59,5,5,Yes,Happy,Medium,Friends,No
47079,3804,40,Pune,Evening,Weekday,Fast Food,Snacks,Mid-range,311,Yes,71,9,3,No,Stressed,Medium,Friends,No
47080,3734,28,Chandigarh,Evening,Weekend,Chinese,Breakfast,Mid-range,418,No,63,12,3,No,Lazy,Medium,Friends,No
